flying_misn_plan_id,work_plan_id,envr_lkot_job_id,wp_spot_id,flying_strt_dt,flying_end_dt,tot_flying_dstc,tot_flying_hh,work_stts_dvsn,arpln_id,arpln_cours_id,misn_reg_dt,misn_dvsn,flying_misn_dvsn,flying_plan_strt_dt,flying_plan_end_dt,plan_stts_cd,path_asgn_styl_dvsn,high,tot_dstc,pert_plan_hh,flying_misn_cmpl_yn,area_cd,opertr_id,memo,flying_date,flying_dvsn,job_dvsn,envr_work_stts_cd,wp_spot_target
MP2024012606,FP2024012606,EP20240126006,240126-MOUNT-EC2024012600,2024-01-26 16:26:47.839722,2024-01-26 16:26:47.839764,63.85268746285167,31.926343731425835,PLAN_APPLY,HE240100,"",2024-01-26 16:26:47.174972,"","",2024-01-26 16:26:47.827444,2024-01-26 16:26:47.827458,PLAN_APPLY,"",0,63.85268746285167,31.926343731425835,"","",OP2024012606,"",2024-01-26,REGULATION,UNTREATED,"",MOUNT
MP2024012605,FP2024012605,EP20240126005,240126-ABC_D11,2024-01-26 15:00:25.424885,2024-01-26 15:00:25.424885,432.6276976276753,216.31384881383764,PLAN_APPLY,"","",2024-01-26 15:00:25.121879,"","",2024-01-26 15:00:25.407796,2024-01-26 15:00:25.407796,PLAN_APPLY,"",0,432.6276976276753,216.31384881383764,"","",OP2024012605,"",2024-01-26,REGULATION,UNTREATED,"",""
MP2024012604,FP2024012604,EP20240126004,240126-ABC_D10-1,2024-01-26 14:53:29.937758,2024-01-26 14:53:29.937758,432.6276976276753,216.31384881383764,PLAN_APPLY,"","",2024-01-26 14:53:29.54576,"","",2024-01-26 14:53:29.920158,2024-01-26 14:53:29.920158,PLAN_APPLY,"",0,432.6276976276753,216.31384881383764,"","",OP2024012604,"",2024-01-26,REGULATION,UNTREATED,"",""
MP2024012603,FP2024012603,EP20240126003,240126-ABC_D10,2024-01-26 14:52:10.767744,2024-01-26 14:52:10.767744,432.6276976276753,216.31384881383764,PLAN_APPLY,"","",2024-01-26 14:52:10.144539,"","",2024-01-26 14:52:10.749739,2024-01-26 14:52:10.749739,PLAN_APPLY,"",0,432.6276976276753,216.31384881383764,"","",OP2024012603,"",2024-01-26,REGULATION,UNTREATED,"",""
MP2024012602,FP2024012602,EP20240126002,240126-TEST01,2024-01-26 14:20:35.108,2024-01-26 14:20:35.108,0,0,PLAN_APPLY,"","",2024-01-26 14:20:42.896,"","",,,PLAN_APPLY,"",,0,0,"","",OP2019042200,"",,REGULATION,UNTREATED,"",AIR
MP2024012601,FP2024012601,EP20240126001,240126-TEST01,2024-01-26 14:01:37.298,2024-01-26 14:01:37.298,0,0,PLAN_APPLY,"","",2024-01-26 14:01:44.873,"","",,,PLAN_APPLY,"",,0,0,"","","","",,REGULATION,UNTREATED,"",AIR
MP2024012600,FP2024012600,EP20240126000,240126-NewYork_TEST01,2024-01-26 10:21:21.145,2024-01-26 10:21:21.145,0,0,PLAN_APPLY,"","",2024-01-26 10:21:28.635,"","",,,PLAN_APPLY,"",,0,0,"","",OP2019062000,"",,REGULATION,UNTREATED,"",AIR
MP2024012501,FP2024012501,EP20240125001,240125-MOUNT-EC2024012502,2024-01-25 01:19:57.47379,2024-01-25 01:19:57.473831,63.85268746285167,31.926343731425835,PLAN_APPLY,HE221200,"",2024-01-25 01:19:56.404163,"","",2024-01-25 01:19:57.459114,2024-01-25 01:19:57.459129,PLAN_APPLY,"",0,63.85268746285167,31.926343731425835,"","",OP2024012501,"",2024-01-25,REGULATION,UNTREATED,"",MOUNT
MP2024012500,FP2024012500,EP20240125000,240125-MOUNT-EC2024012500,2024-01-25 00:34:05.328755,2024-01-25 00:34:05.328795,63.8916101728396,31.9458050864198,PLAN_APPLY,HE221200,"",2024-01-25 00:34:03.989902,"","",2024-01-25 00:34:05.314855,2024-01-25 00:34:05.314869,PLAN_APPLY,"",0,63.8916101728396,31.9458050864198,"","",OP2024012500,"",2024-01-25,REGULATION,UNTREATED,"",MOUNT
MP2024012406,FP2024012406,EP20240124006,240124-MOUNT-EC2024012406,2024-01-24 21:52:06.097742,2024-01-24 21:52:06.09778,62.52412006787198,31.26206003393599,PLAN_APPLY,HE240100,"",2024-01-24 21:52:05.316215,"","",2024-01-24 21:52:06.084224,2024-01-24 21:52:06.084238,PLAN_APPLY,"",0,62.52412006787198,31.26206003393599,"","",OP2024012406,"",2024-01-24,REGULATION,UNTREATED,"",MOUNT
MP2024012405,FP2024012405,EP20240124005,240124-MOUNT-EC2024012405,2024-01-24 21:14:39.06628,2024-01-24 21:14:39.06631,63.9012133332444,31.9506066666222,PLAN_APPLY,HE240100,"",2024-01-24 21:14:34.975259,"","",2024-01-24 21:14:39.061834,2024-01-24 21:14:39.061846,PLAN_APPLY,"",0,63.9012133332444,31.9506066666222,"","",OP2024012405,"",2024-01-24,REGULATION,UNTREATED,"",MOUNT
MP2024012404,FP2024012404,EP20240124004,240124-MOUNT-EC2024012404,2024-01-24 20:39:20.037554,2024-01-24 20:39:20.037581,63.9012133332444,31.9506066666222,PLAN_APPLY,HE240100,"",2024-01-24 20:39:19.484289,"","",2024-01-24 20:39:20.030781,2024-01-24 20:39:20.030792,PLAN_APPLY,"",0,63.9012133332444,31.9506066666222,"","",OP2024012404,"",2024-01-24,REGULATION,UNTREATED,"",MOUNT
MP2024012403,FP2024012403,EP20240124003,240124-MOUNT-EC2024012403,2024-01-24 18:18:27.564069,2024-01-24 18:18:27.564099,63.9012133332444,31.9506066666222,PLAN_APPLY,HE240100,"",2024-01-24 18:18:26.734416,"","",2024-01-24 18:18:27.556207,2024-01-24 18:18:27.556227,PLAN_APPLY,"",0,63.9012133332444,31.9506066666222,"","",OP2024012403,"",2024-01-24,REGULATION,UNTREATED,"",MOUNT
MP2024012402,FP2024012402,EP20240124002,240124-MOUNT-EC2024012402,2024-01-24 18:00:25.224035,2024-01-24 18:00:25.224076,63.9012133332444,31.9506066666222,PLAN_APPLY,HE240100,"",2024-01-24 18:00:24.427533,"","",2024-01-24 18:00:25.214655,2024-01-24 18:00:25.21467,PLAN_APPLY,"",0,63.9012133332444,31.9506066666222,"","",OP2024012402,"",2024-01-24,REGULATION,UNTREATED,"",MOUNT
MP2024012401,FP2024012401,EP20240124001,240124-MOUNT-EC2024012401,2024-01-24 16:42:41.004227,2024-01-24 16:42:41.004265,63.9012133332444,31.9506066666222,PLAN_APPLY,HE221200,"",2024-01-24 16:42:39.924779,"","",2024-01-24 16:42:40.990945,2024-01-24 16:42:40.990959,PLAN_APPLY,"",0,63.9012133332444,31.9506066666222,"","",OP2024012401,"",2024-01-24,REGULATION,UNTREATED,"",MOUNT
MP2024012400,FP2024012400,EP20240124000,240124-MOUNT-EC2024012400,2024-01-24 16:09:50.636095,2024-01-24 16:09:50.636133,63.9012133332444,31.9506066666222,PLAN_APPLY,HE221200,"",2024-01-24 16:09:49.411057,"","",2024-01-24 16:09:50.623079,2024-01-24 16:09:50.623094,PLAN_APPLY,"",0,63.9012133332444,31.9506066666222,"","",OP2024012400,"",2024-01-24,REGULATION,UNTREATED,"",MOUNT
MP2024011906,FP2024011906,EP20240119006,240119-한ㅇ한옥,2024-01-19 12:49:53.512,2024-01-19 12:49:53.512,542.6799926757812,180.89999389648438,PLAN_APPLY,"","",2024-01-19 12:50:02.331,"","",,,PLAN_APPLY,"",,542.6799926757812,180.89999389648438,"","","","",,REGULATION,UNTREATED,"",AIR
MP2024011905,FP2024011905,EP20240119005,240119-한ㅇ한옥,2024-01-19 12:47:17.652,2024-01-19 12:47:17.652,542.6799926757812,180.89999389648438,PLAN_APPLY,"","",2024-01-19 12:47:25.781,"","",,,PLAN_APPLY,"",,542.6799926757812,180.89999389648438,"","","","",,REGULATION,UNTREATED,"",AIR
MP2024011904,FP2024011904,EP20240119004,240119-운도동장_1,2024-01-19 12:05:32.064,2024-01-19 12:05:32.064,2036.7900390625,678.9000244140625,PLAN_APPLY,"","",2024-01-19 12:05:45.613,"","",,,PLAN_APPLY,"",,2036.7900390625,678.9000244140625,"","","","",,REGULATION,UNTREATED,"",AIR
MP2024011903,FP2024011903,EP20240119003,240119-운도동장_1,2024-01-19 11:49:03.685,2024-01-19 11:49:03.685,0,0,PLAN_APPLY,"","",2024-01-19 11:49:08.017,"","",,,PLAN_APPLY,"",,0,0,"","","","",,REGULATION,UNTREATED,"",AIR
MP2024011902,FP2024011902,EP20240119002,240119-운도동장_1,2024-01-19 11:48:28.297,2024-01-19 11:48:28.297,2036.7900390625,678.9000244140625,PLAN_APPLY,"","",2024-01-19 11:48:46.366,"","",,,PLAN_APPLY,"",,2036.7900390625,678.9000244140625,"","","","",,REGULATION,UNTREATED,"",AIR
MP2024011901,FP2024011901,EP20240119001,240119-Droneway-Name,2024-01-19 11:14:14.279,2024-01-19 11:14:14.279,198.86000061035156,66.4000015258789,PLAN_APPLY,"","",2024-01-19 11:14:25.077,"","",,,PLAN_APPLY,"",,198.86000061035156,66.4000015258789,"","","","",,REGULATION,UNTREATED,"",AIR
MP2024011900,FP2024011900,EP20240119000,240119-Droneway-Name,2024-01-19 11:05:45.904,2024-01-19 11:05:45.904,0,0,PLAN_APPLY,"","",2024-01-19 11:05:57.813,"","",,,PLAN_APPLY,"",,0,0,"","","","",,REGULATION,UNTREATED,"",AIR
MP2024011801,FP2024011801,EP20240118001,240118-시흥_순찰드론_01,2024-01-18 11:09:21.135,2024-01-18 11:09:21.135,533.27001953125,266.79998779296875,PLAN_APPLY,VT230302,"",2024-01-18 11:09:27.078,"","",,,PLAN_APPLY,"",,533.27001953125,266.79998779296875,"","","","",,REGULATION,UNTREATED,"",AIR
MP2024011800,FP2024011800,EP20240118000,240118-동부간선로_순찰_01,2024-01-18 11:05:24.076,2024-01-18 11:05:24.076,0,0,PLAN_APPLY,"","",2024-01-18 11:05:28.203,"","",,,PLAN_APPLY,"",,0,0,"","","","",,REGULATION,UNTREATED,"",AIR
MP2024011609,FP2024011601,EP20240116001,231024-전파지도_test01,2024-01-16 16:18:12.531,2024-01-16 16:18:12.531,1861.5699462890625,620.4000244140625,PLAN_APPLY,"","",2024-01-16 16:18:44.456,"","",,,PLAN_APPLY,"",,1861.5699462890625,620.4000244140625,"","",OP2019062000,"",,REGULATION,UNTREATED,"",AIR
MP2024011608,FP2024011600,EP20240116000,231024-전파지도_test01,2024-01-16 14:53:44.823,2024-01-16 14:53:44.823,0,0,PLAN_APPLY,"","",2024-01-16 14:54:17.166,"","",,,PLAN_APPLY,"",,0,0,"","","","",,REGULATION,UNTREATED,"",AIR
MP2024011607,FP2023110708,EP20231107008,231107-CITY-EC2023110706,2024-01-16 14:48:19.437,2024-01-16 14:48:19.437,235.5692884847022,117.7846442423511,PLAN_APPLY,VT230600,"",2024-01-16 14:48:19.437,"","",2023-11-07 10:02:43.809687,2023-11-07 10:02:43.809698,PLAN_APPLY,"",0,235.5692884847022,117.7846442423511,"","",OP2023110708,"",2023-11-07,REGULATION,UNTREATED,"",CITY
MP2024011606,FP2023110708,EP20231107008,231107-CITY-EC2023110706,2024-01-16 14:47:52.813,2024-01-16 14:47:52.813,235.5692884847022,117.7846442423511,PLAN_APPLY,VT230600,"",2024-01-16 14:47:52.813,"","",2023-11-07 10:02:43.809687,2023-11-07 10:02:43.809698,PLAN_APPLY,"",0,235.5692884847022,117.7846442423511,"","",OP2023110708,"",2023-11-07,REGULATION,UNTREATED,"",CITY
MP2024011605,FP2023110708,EP20231107008,231107-CITY-EC2023110706,2024-01-16 14:05:19.351,2024-01-16 14:05:19.351,235.5692884847022,117.7846442423511,PLAN_APPLY,VT230600,"",2024-01-16 14:05:19.351,"","",2023-11-07 10:02:43.809687,2023-11-07 10:02:43.809698,PLAN_APPLY,"",0,235.5692884847022,117.7846442423511,"","",OP2023110708,"",2023-11-07,REGULATION,UNTREATED,"",CITY
MP2024011604,FP2023110708,EP20231107008,231107-CITY-EC2023110706,2024-01-16 14:03:30.003,2024-01-16 14:03:30.003,235.5692884847022,117.7846442423511,PLAN_APPLY,VT230600,"",2024-01-16 14:03:30.003,"","",2023-11-07 10:02:43.809687,2023-11-07 10:02:43.809698,PLAN_APPLY,"",0,235.5692884847022,117.7846442423511,"","",OP2023110708,"",2023-11-07,REGULATION,UNTREATED,"",CITY
MP2024011603,FP2023110708,EP20231107008,231107-CITY-EC2023110706,2024-01-16 13:53:45.055,2024-01-16 13:53:45.055,235.5692884847022,117.7846442423511,PLAN_APPLY,VT230600,"",2024-01-16 13:53:45.055,"","",2023-11-07 10:02:43.809687,2023-11-07 10:02:43.809698,PLAN_APPLY,"",0,235.5692884847022,117.7846442423511,"","",OP2023110708,"",2023-11-07,REGULATION,UNTREATED,"",CITY
MP2024011602,FP2023110708,EP20231107008,231107-CITY-EC2023110706,2024-01-16 13:48:59.535,2024-01-16 13:48:59.535,235.5692884847022,117.7846442423511,PLAN_APPLY,VT230600,"",2024-01-16 13:48:59.535,"","",2023-11-07 10:02:43.809687,2023-11-07 10:02:43.809698,PLAN_APPLY,"",0,235.5692884847022,117.7846442423511,"","",OP2023110708,"",2023-11-07,REGULATION,UNTREATED,"",CITY
MP2024011601,FP2023110708,EP20231107008,231107-CITY-EC2023110706,2024-01-16 13:36:24.779,2024-01-16 13:36:24.779,235.5692884847022,117.7846442423511,PLAN_APPLY,VT230600,"",2024-01-16 13:36:24.779,"","",2023-11-07 10:02:43.809687,2023-11-07 10:02:43.809698,PLAN_APPLY,"",0,235.5692884847022,117.7846442423511,"","",OP2023110708,"",2023-11-07,REGULATION,UNTREATED,"",CITY
MP2024011600,FP2023110708,EP20231107008,231107-CITY-EC2023110706,2024-01-16 13:14:42.663,2024-01-16 13:14:42.663,235.5692884847022,117.7846442423511,PLAN_APPLY,VT230600,"",2024-01-16 13:14:42.663,"","",2023-11-07 10:02:43.809687,2023-11-07 10:02:43.809698,PLAN_APPLY,"",0,235.5692884847022,117.7846442423511,"","",OP2023110708,"",2023-11-07,REGULATION,UNTREATED,"",CITY
MP2024011213,FP2024011213,EP20240112013,240112-MOUNT-EC2024011203,2024-01-12 21:04:05.872558,2024-01-12 21:04:05.872596,63.8916101728396,31.9458050864198,PLAN_APPLY,HE221200,"",2024-01-12 21:04:04.938147,"","",2024-01-12 21:04:05.859192,2024-01-12 21:04:05.859206,PLAN_APPLY,"",0,63.8916101728396,31.9458050864198,"","",OP2024011213,"",2024-01-12,REGULATION,UNTREATED,"",MOUNT
MP2024011212,FP2024011212,EP20240112012,240112-MOUNT-EC2024011201,2024-01-12 20:47:44.060424,2024-01-12 20:47:44.060462,63.8916101728396,31.9458050864198,PLAN_APPLY,HE221200,"",2024-01-12 20:47:43.299307,"","",2024-01-12 20:47:44.04514,2024-01-12 20:47:44.045155,PLAN_APPLY,"",0,63.8916101728396,31.9458050864198,"","",OP2024011212,"",2024-01-12,REGULATION,UNTREATED,"",MOUNT
MP2024011211,FP2024011211,EP20240112011,240112-MOUNT-EC2024011200,2024-01-12 19:51:00.671939,2024-01-12 19:51:00.671984,63.9012133332444,31.9506066666222,PLAN_APPLY,HE221200,"",2024-01-12 19:50:59.959447,"","",2024-01-12 19:51:00.657317,2024-01-12 19:51:00.657334,PLAN_APPLY,"",0,63.9012133332444,31.9506066666222,"","",OP2024011211,"",2024-01-12,REGULATION,UNTREATED,"",MOUNT
MP2024011210,FP2024011210,EP20240112010,240112-ABC_D7-2,2024-01-12 17:40:51.744762,2024-01-12 17:40:51.744762,432.6276976276753,216.31384881383764,PLAN_APPLY,"","",2024-01-12 17:40:51.309829,"","",2024-01-12 17:40:51.728758,2024-01-12 17:40:51.728758,PLAN_APPLY,"",0,432.6276976276753,216.31384881383764,"","",OP2024011210,"",2024-01-12,REGULATION,UNTREATED,"",""
MP2024011209,FP2024011209,EP20240112009,240112-ABC_D7-1,2024-01-12 17:40:03.088841,2024-01-12 17:40:03.088841,432.6276976276753,216.31384881383764,PLAN_APPLY,"","",2024-01-12 17:40:02.72558,"","",2024-01-12 17:40:03.06784,2024-01-12 17:40:03.06784,PLAN_APPLY,"",0,432.6276976276753,216.31384881383764,"","",OP2024011209,"",2024-01-12,REGULATION,UNTREATED,"",""
MP2024011208,FP2024011208,EP20240112008,240112-ABC_D7,2024-01-12 17:35:14.170244,2024-01-12 17:35:14.170244,432.6276976276753,216.31384881383764,PLAN_APPLY,"","",2024-01-12 17:35:13.34971,"","",2024-01-12 17:35:14.135724,2024-01-12 17:35:14.135724,PLAN_APPLY,"",0,432.6276976276753,216.31384881383764,"","",OP2024011208,"",2024-01-12,REGULATION,UNTREATED,"",""
MP2024011207,FP2024011207,EP20240112007,240112-TEST_005,2024-01-12 15:10:56.772,2024-01-12 15:10:56.772,0,0,PLAN_APPLY,"","",2024-01-12 15:11:02.122,"","",,,PLAN_APPLY,"",,0,0,"","",OP2019042200,"",,REGULATION,UNTREATED,"",AIR
MP2024011206,FP2024011206,EP20240112006,240112-TEST_004,2024-01-12 15:10:14.122,2024-01-12 15:10:14.122,0,0,PLAN_APPLY,"","",2024-01-12 15:10:21.476,"","",,,PLAN_APPLY,"",,0,0,"","",OP2019042200,"",,REGULATION,UNTREATED,"",AIR
MP2024011205,FP2024011205,EP20240112005,240112-TEST_003,2024-01-12 15:09:51.901,2024-01-12 15:09:51.901,0,0,PLAN_APPLY,"","",2024-01-12 15:10:02.445,"","",,,PLAN_APPLY,"",,0,0,"","",OP2019042200,"",,REGULATION,UNTREATED,"",AIR
MP2024011204,FP2024011204,EP20240112004,240112-TEST_002,2024-01-12 15:09:36.474,2024-01-12 15:09:36.474,0,0,PLAN_APPLY,"","",2024-01-12 15:09:41.281,"","",,,PLAN_APPLY,"",,0,0,"","",OP2019042200,"",,REGULATION,UNTREATED,"",AIR
MP2024011203,FP2024011203,EP20240112003,240112-TEST_001,2024-01-12 15:07:48.446,2024-01-12 15:07:48.446,137.9499969482422,45.900001525878906,PLAN_APPLY,"","",2024-01-12 15:08:46.253,"","",,,PLAN_APPLY,"",,137.9499969482422,45.900001525878906,"","",OP2019042200,"",,REGULATION,UNTREATED,"",AIR
MP2024011202,FP2024011202,EP20240112002,240112-TEST2,2024-01-12 11:59:51.572,2024-01-12 11:59:51.572,0,0,PLAN_APPLY,"","",2024-01-12 12:00:01.048,"","",,,PLAN_APPLY,"",,0,0,"","",OP2019042200,"",,REGULATION,UNTREATED,"",AIR
MP2024011201,FP2024011201,EP20240112001,240112-TEST1,2024-01-12 11:51:18.901,2024-01-12 11:51:18.901,0,0,PLAN_APPLY,"","",2024-01-12 11:51:25.964,"","",,,PLAN_APPLY,"",,0,0,"","",OP2019042200,"",,REGULATION,UNTREATED,"",AIR
MP2024011200,FP2024011200,EP20240112000,240112-ABC_D6,2024-01-12 10:53:14.755605,2024-01-12 10:53:14.755605,268663.6146460666,134331.8073230333,PLAN_APPLY,"","",2024-01-12 10:53:14.343355,"","",2024-01-12 10:53:14.735472,2024-01-12 10:53:14.735472,PLAN_APPLY,"",0,268663.6146460666,134331.8073230333,"","",OP2024011200,"",2024-01-12,REGULATION,UNTREATED,"",""
MP2024011101,FP2024011101,EP20240111001,240111-ABC_D3,2024-01-11 18:18:29.921661,2024-01-11 18:18:29.921661,268663.6146460666,134331.8073230333,PLAN_APPLY,"","",2024-01-11 18:18:29.243684,"","",2024-01-11 18:18:29.91005,2024-01-11 18:18:29.91005,PLAN_APPLY,"",0,268663.6146460666,134331.8073230333,"","",OP2024011101,"",2024-01-11,REGULATION,UNTREATED,"",""
MP2024011100,FP2024011100,EP20240111000,240111-NewYork_TEST01,2024-01-11 16:24:08.805,2024-01-11 16:24:08.805,0,0,PLAN_APPLY,"","",2024-01-11 16:24:16.318,"","",,,PLAN_APPLY,"",,0,0,"","",OP2019042200,"",,REGULATION,UNTREATED,"",AIR
MP2024011000,FP2024011000,EP20240110000,231110-소양강가로 시연_01,2024-01-10 16:37:35.888,2024-01-10 16:37:35.888,0,0,PLAN_APPLY,VT230302,"",2024-01-10 16:37:41.396,"","",,,PLAN_APPLY,"",,0,0,"","",OP2023032900,"",,REGULATION,UNTREATED,"",AIR
MP2024010900,FP2024010900,EP20240109000,240109-ABC_D3,2024-01-09 20:35:40.727281,2024-01-09 20:35:40.727281,268663.6146460666,134331.8073230333,PLAN_APPLY,"","",2024-01-09 20:35:40.34564,"","",2024-01-09 20:35:40.699236,2024-01-09 20:35:40.699236,PLAN_APPLY,"",0,268663.6146460666,134331.8073230333,"","",OP2024010900,"",2024-01-09,REGULATION,UNTREATED,"",""
MP2024010801,FP2024010801,EP20240108001,240108-ABC_D,2024-01-08 18:09:04.011199,2024-01-08 18:09:04.011199,487.119995117188,489.5,PLAN_APPLY,VT230302,"",2024-01-08 18:09:03.346426,"","",,,PLAN_APPLY,"",0,268663.6146460666,134331.8073230333,"","",OP2024010801,"",,REGULATION,UNTREATED,"",AIR
MP2024010800,FP2024010800,EP20240108000,240108-ABC_D,2024-01-08 16:34:58.831319,2024-01-08 16:34:58.831319,268663.6146460666,134331.8073230333,PLAN_APPLY,VT230302,"",2024-01-08 16:34:58.471086,"","",2024-01-08 16:34:58.81482,2024-01-08 16:34:58.81482,PLAN_APPLY,"",0,268663.6146460666,134331.8073230333,"","",OP2024010800,"",2024-01-08,REGULATION,UNTREATED,"",""
MP2024010703,FP2024010703,EP20240107003,240103-강릉에서정돈진,2024-01-07 20:45:49.962,2024-01-07 20:45:49.962,49094,1963.5,PLAN_APPLY,VT221202,"",2024-01-07 20:46:03.719,"","",,,PLAN_APPLY,"",,49094,1963.5,"","",OP2019062002,"",,REGULATION,UNTREATED,"",AIR
MP2024010702,FP2024010702,EP20240107002,240107-강릉에서양양_Last,2024-01-07 20:45:00.827,2024-01-07 20:45:00.827,0,0,PLAN_APPLY,VT221202,"",2024-01-07 20:45:07.351,"","",,,PLAN_APPLY,"",,0,0,"","",OP2019062002,"",,REGULATION,UNTREATED,"",AIR
MP2024010701,FP2024010701,EP20240107001,240107-양양에에서정동진_LAST,2024-01-07 20:44:25.05,2024-01-07 20:44:25.05,0,0,PLAN_APPLY,QU230602,"",2024-01-07 20:44:33.544,"","",,,PLAN_APPLY,"",,0,0,"","",OP2019062000,"",,REGULATION,UNTREATED,"",AIR
MP2024010700,FP2024010700,EP20240107000,240107-정동진_양양_LAST,2024-01-07 20:43:29.274,2024-01-07 20:43:29.274,0,0,PLAN_APPLY,VT221202,"",2024-01-07 20:43:38.517,"","",,,PLAN_APPLY,"",,0,0,"","",OP2019062000,"",,REGULATION,UNTREATED,"",AIR
MP2024010307,FP2024010307,EP20240103007,240103-강릉에서정돈진,2024-01-03 16:25:04.626,2024-01-03 16:25:04.626,0,0,PLAN_APPLY,QU230602,"",2024-01-03 16:25:12.063,"","",,,PLAN_APPLY,"",,0,0,"","",OP2019062002,"",,REGULATION,UNTREATED,"",AIR
MP2024010306,FP2024010306,EP20240103006,240103-양양에서정동진,2024-01-03 16:24:47.012,2024-01-03 16:24:47.012,0,0,PLAN_APPLY,VT221202,"",2024-01-03 16:24:55.848,"","",,,PLAN_APPLY,"",,0,0,"","",OP2019062002,"",,REGULATION,UNTREATED,"",AIR
MP2024010305,FP2024010305,EP20240103005,240103-정동진에서양양,2024-01-03 16:24:26.968,2024-01-03 16:24:26.968,0,0,PLAN_APPLY,VT221202,"",2024-01-03 16:24:36.101,"","",,,PLAN_APPLY,"",,0,0,"","",OP2019062002,"",,REGULATION,UNTREATED,"",AIR
MP2024010304,FP2024010304,EP20240103004,240102-강릉에서양앙_v2,2024-01-03 16:23:58.805,2024-01-03 16:23:58.805,49094,1963.5,PLAN_APPLY,RO231100,"",2024-01-03 16:24:18.077,"","",,,PLAN_APPLY,"",,49094,1963.5,"","",OP2019042200,"",,REGULATION,UNTREATED,"",AIR
MP2024010303,FP2024010303,EP20240103003,231226-강릉_정동진_01,2024-01-03 08:03:24.416,2024-01-03 08:03:24.416,18591.669921875,929.5999755859375,PLAN_APPLY,VT221202,"",2024-01-03 08:03:36.074,"","",,,PLAN_APPLY,"",,18591.669921875,929.5999755859375,"","",OP2019062002,"",,REGULATION,UNTREATED,"",AIR
MP2024010302,FP2024010302,EP20240103002,231226-양양_정동진_01,2024-01-03 08:02:29.143,2024-01-03 08:02:29.143,56280.73046875,2814.300048828125,PLAN_APPLY,VT221202,"",2024-01-03 08:02:53.715,"","",,,PLAN_APPLY,"",,56280.73046875,2814.300048828125,"","",OP2020051102,"",,REGULATION,UNTREATED,"",AIR
MP2024010301,FP2024010301,EP20240103001,240102-정동진에서 양양_v1,2024-01-03 07:53:49.204,2024-01-03 07:53:49.204,0,0,PLAN_APPLY,VT221202,"",2024-01-03 07:54:00.306,"","",,,PLAN_APPLY,"",,0,0,"","",OP2020051100,"",,REGULATION,UNTREATED,"",AIR
MP2024010300,FP2024010300,EP20240103000,240102-강릉에서양앙_v2,2024-01-03 07:53:27.031,2024-01-03 07:53:27.031,0,0,PLAN_APPLY,QU230602,"",2024-01-03 07:53:39.405,"","",,,PLAN_APPLY,"",,0,0,"","",OP2019062000,"",,REGULATION,UNTREATED,"",AIR
MP2024010202,FP2024010202,EP20240102002,240102-청담대교 상부,2024-01-02 09:01:41.239,2024-01-02 09:01:41.239,0,0,PLAN_APPLY,QU230602,"",2024-01-02 09:01:49.363,"","",,,PLAN_APPLY,"",,0,0,"","","","",,REGULATION,UNTREATED,"",AIR
MP2024010201,FP2024010201,EP20240102001,240102-청담대교 상부,2024-01-02 08:45:45.68,2024-01-02 08:45:45.68,0,0,PLAN_APPLY,"","",2024-01-02 08:45:50.191,"","",,,PLAN_APPLY,"",,0,0,"","","","",,REGULATION,UNTREATED,"",AIR
MP2024010200,FP2024010200,EP20240102000,231227-청담대교좌측면1,2024-01-02 08:45:13.987,2024-01-02 08:45:13.987,0,0,PLAN_APPLY,QU230602,"",2024-01-02 08:45:33.077,"","",,,PLAN_APPLY,"",,0,0,"","","","",,REGULATION,UNTREATED,"",AIR
MP2023122913,FP2023122913,EP20231229013,231229-yiseul8,2023-12-29 20:49:06.453,2023-12-29 20:49:06.453,0,0,PLAN_APPLY,"","",2023-12-29 20:49:16.922,"","",,,PLAN_APPLY,"",,0,0,"","",OP2019042200,"",,REGULATION,UNTREATED,"",AIR
MP2023122912,FP2023122912,EP20231229012,231229-yiseul7,2023-12-29 20:48:46.107,2023-12-29 20:48:46.107,0,0,PLAN_APPLY,"","",2023-12-29 20:48:55.576,"","",,,PLAN_APPLY,"",,0,0,"","",OP2019042200,"",,REGULATION,UNTREATED,"",AIR
MP2023122911,FP2023122911,EP20231229011,231229-yiseul6,2023-12-29 20:43:16.953,2023-12-29 20:43:16.953,0,0,PLAN_APPLY,"","",2023-12-29 20:43:27.499,"","",,,PLAN_APPLY,"",,0,0,"","",OP2019042200,"",,REGULATION,UNTREATED,"",AIR
MP2023122910,FP2023122910,EP20231229010,231229-yiseul5,2023-12-29 20:42:51.533,2023-12-29 20:42:51.533,65.6500015258789,21.899999618530273,PLAN_APPLY,"","",2023-12-29 20:43:05.736,"","",,,PLAN_APPLY,"",,65.6500015258789,21.899999618530273,"","",OP2019042200,"",,REGULATION,UNTREATED,"",AIR
MP2023122909,FP2023122909,EP20231229009,231229-yiseul4,2023-12-29 20:38:21.94,2023-12-29 20:38:21.94,0,0,PLAN_APPLY,"","",2023-12-29 20:38:32.092,"","",,,PLAN_APPLY,"",,0,0,"","",OP2019042200,"",,REGULATION,UNTREATED,"",AIR
MP2023122908,FP2023122908,EP20231229008,231229-yiseul3,2023-12-29 20:36:59.556,2023-12-29 20:36:59.556,0,0,PLAN_APPLY,"","",2023-12-29 20:38:10.633,"","",,,PLAN_APPLY,"",,0,0,"","",OP2019042200,"",,REGULATION,UNTREATED,"",AIR
